BBL,Address,AllApps,grantedfullpart,grantedfull,Denied,CONH,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
1022470041,20 SEAMAN AVE,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1022480117,110 SEAMAN AVE,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022650027,514 E 138TH ST,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022650033,526 E 138TH ST,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023010021,378 E 139TH ST,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023010022,380 E 139TH ST,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023770018,432 E 156TH ST,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024080017,390 E 162ND ST,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024290019,1145 CLAY AVE,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024320001,271 TO 273 E 164TH ST,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024390059,1259 COLLEGE AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024480016,256 E 166TH ST,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024500048,1235 MORRIS AVE,2,1,0,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024500052,1225 MORRIS AVE,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024530012,1264 SHERIDAN AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024550014,974 SHERIDAN AVE,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024560140,1150 GRAND CONCOURSE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024580016,730 GRAND CONCOURSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024710015,1022 TO 1026 WALTON AVE,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2024720023,1055 GRAND CONCOURSE,2,0,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024730043,735 WALTON AVE,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024730048,721 WALTON AVE,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024740046,865 WALTON AVE,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2024770011,1020 GERARD AVE,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024790042,1155 WALTON AVE,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024810028,1265 WALTON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024860025,1025 GERARD AVE,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024860030,1015 GERARD AVE,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024870042,1111 GERARD AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024880041,1165 GERARD AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2025050084,1115 JEROME AVE,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025200028,1372 NELSON AVE,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025280029,1201 OGDEN AVE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025660018,710 E 138TH ST,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025810011,520 WALES AVE,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025820034,526 TINTON AVE,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2026120053,1253 FRANKLIN AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026120058,1229 FRANKLIN AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2026220057,591 E 165TH ST,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2026230147,600 TRINITY AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026230180,620 TRINITY AVE,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2026960075,830 TO 850 STEBBINS AVE,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2027030025,935 E 163RD ST,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2027090036,839 FOX ST,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2027210040,801 SOUTHERN BLVD,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2027830042,1365 FINDLAY AVE,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2027850048,1369 COLLEGE AVE,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2027950042,1745 EASTBURN AVE,2,2,2,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2027970025,1790 WEEKS AVE,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2027990014,1756 TOPPING AVE,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2027990035,1775 CLAY AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2028060033,1901 GRAND CONCOURSE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2028080066,160 BUSH ST,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2028210032,1560 GRAND CONCOURSE,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2028210068,1511 TO 1521 SHERIDAN AVE,2,0,0,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028260076,1820 MORRIS AVE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2028290001,1970 TO 1972 WALTON AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2028300005,1310 TO 1312 SHERIDAN AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2028300013,1320 SHERIDAN AVE,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2028370018,1575 GRAND CONCOURSE,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2028380027,1641 TO 1645 GRAND CONCOURSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2028440033,1455 TOWNSEND AVE,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2028490070,1727 TO 1729 WALTON AVE,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2028490076,1715 TO 1717 WALTON AVE,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2028570028,1485 MACOMBS RD,2,1,1,1,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2028590092,11 W 172ND ST,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2028610005,15 FEATHERBED LN,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2028660009,54 W 174TH ST,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2028720331,1515 MACOMBS RD,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2028760112,1738 UNIVERSITY AVE,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2028780009,1482 TO 1484 MONTGOMERY AVE,2,2,2,0,yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2028800047,1535 UNDERCLIFF AVE,2,1,1,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2029480020,717 TO 719 CROTONA PARK N,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2029680029,1272 UNION AVE,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2029900021,1710 HOE AVE,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2029900022,940 E 174TH ST,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2029980014,1796 VYSE AVE,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2030050077,1950 BRYANT AVE,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2030540022,550 E 187TH ST,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2030730031,2317 HUGHES AVE,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2030730052,2367 HUGHES AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2031000001,793 TO 797 GARDEN ST,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2031020039,2355 TO 2357 PROSPECT AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2031030038,2353 CROTONA AVE,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2031050045,2431 CROTONA AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2031430251,2330 TIEBOUT AVE,2,2,2,0,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2031530037,2463 VALENTINE AVE,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2031600035,2051 GRAND CONCOURSE,2,2,2,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2031620011,2188 CRESTON AVE,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2031650011,2390 CRESTON AVE,2,1,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2031680001,105 E 192ND ST,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2031810045,2175 MORRIS AVE,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2031950104,27 TO 29 W 181ST ST,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2031990038,2401 DAVIDSON AVE,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2031990044,2391 DAVIDSON AVE,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2032000001,2460 DAVIDSON AVE,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2032080048,51 BUCHANAN PL,2,2,1,0,yes,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2032120026,2294 UNIVERSITY AVE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2032140086,2547 AQUEDUCT AVE,2,2,2,0,yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2032150008,2610 UNIVERSITY AVE,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2032180066,2281 TO 2285 UNIVERSITY AVE,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2032250103,2318 LORING PL N,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2032250148,2300 SEDGWICK AVE,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2032480100,2725 TO 2727 UNIVERSITY AVE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032490092,2805 UNIVERSITY AVE,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2032490098,2785 UNIVERSITY AVE,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2032500113,2850 CLAFLIN AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2032530091,2770 TO 2780 KINGSBRIDGE TER,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2032560084,2775 KINGSBRIDGE TER,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2032560089,2765 KINGSBRIDGE TER,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2032560172,3004 HEATH AVE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2032710191,5824 BROADWAY,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2032750046,2567 DECATUR AVE,2,2,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2032750048,2563 DECATUR AVE,2,2,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2032750049,2559 DECATUR AVE,2,2,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2032750050,2553 DECATUR AVE,2,2,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2032750055,2543 DECATUR AVE,2,2,0,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2032760038,349 E 193RD ST,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2032860011,2550 BAINBRIDGE AVE,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2032890032,340 E 198TH ST,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2032920070,2936 BAINBRIDGE AVE,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2032950049,2839 BAINBRIDGE AVE,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2032960055,2861 BAINBRIDGE AVE,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2032980038,2977 BAINBRIDGE AVE,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2033020046,2885 BRIGGS AVE,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2033040035,2720 GRAND CONCOURSE,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2033040055,2701 VALENTINE AVE,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2033090084,277 TO 279 E 203RD ST,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2033170039,2725 MORRIS AVE,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2033190050,2 MINERVA PL,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2033190083,18 E 199TH ST,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2033200013,26 TO 28 BEDFORD PARK BLVD,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2033240077,3439 KNOX PL,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2033260069,80 E 210TH ST,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2033260155,35 E 208TH ST,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2033270126,3447 DEKALB AVE,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2033280064,3504 ROCHAMBEAU AVE,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2033280082,3540 ROCHAMBEAU AVE,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2033280097,50 E 212TH ST,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2033280108,3555 BAINBRIDGE AVE,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2033330052,3063 HULL AVE,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2033360011,3280 ROCHAMBEAU AVE,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2033440076,245 E GUN HILL RD,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2033520012,3310 TO 3312 HULL AVE,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2033560104,3511 HULL AVE,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2033560107,323 E GUN HILL RD,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2033750059,283 E 234TH ST,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2037380033,1184 EVERGREEN AVE,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2038140001,1266 TO 1268 OLMSTEAD AVE,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2038630033,1374 BRONX RIVER AVE,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2039060091,1125 WYATT ST,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2039200039,1522 BEACH AVE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2039310006,1922 MCGRAW AVE,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2039350053,1381 TO 1387 CASTLE HILL AVE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039627501,1718 TO 1722 PURDY ST,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2039770037,2425 FRISBY AVE,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2039840001,1400 BENSON ST,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2039990001,1704 SEDDON ST,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2041610001,1730 TO 1740 MULFORD AVE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2041680001,1603 HOBART AVE,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2041780005,3565 BRUCKNER BLVD,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2041780010,3555 BRUCKNER BLVD,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2041940025,2900 SAINT THERESA AVE,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2041940032,2916 SAINT THERESA AVE,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2042220093,1545 RHINELANDER AVE,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2042460020,2025 CONTINENTAL AVE,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2042560008,1954 UNIONPORT RD,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2042900008,801 TO 811 NEILL AVE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2043170085,2160 BOLTON ST,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2043210038,780 PELHAM PKWY S,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2043210058,2161 BARNES AVE,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2043280015,2175 HONE AVE,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2043420010,2300 OLINVILLE AVE,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2044260005,679 WARING AVE,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2045690008,3004 CRUGER AVE,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2045710020,3038 WALLACE AVE,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2046530041,3830 BRONX BLVD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048250043,633 E 223RD ST,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2048680001,965 TO 971 E 232ND ST,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2054190127,1075 EDISON AVE,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2057030209,3025 GODWIN TER,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2057040050,224 TO 230 NAPLES TER,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2057050036,225 TO 229 NAPLES TER,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2057060007,234 TO 238 NAPLES TER,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2057160287,2475 PALISADE AVE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2057260673,2750 JOHNSON AVE,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2057600112,3424 KINGSBRIDGE AVE,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2057610444,3425 KINGSBRIDGE AVE,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2057960129,3660 OXFORD AVE,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2058000001,3616 HENRY HUDSON PKWY,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2058011054,215 W 242ND ST,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2058030985,4445 POST RD,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2058141155,210 W 251ST ST,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2058560378,6485 TO 6495 BROADWAY,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2059030283,3611 HENRY HUDSON PKWY,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2059060331,3720 INDEPENDENCE AVE,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3001710049,335 STATE ST,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3001830037,104 TO 106 BOND ST,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3001840024,452 ATLANTIC AVE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3001940065,87 BERGEN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001980021,334 DEAN ST,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3002200016,35 ORANGE ST,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3002210020,80 CRANBERRY ST,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3002260004,89 HICKS ST,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002350046,136 HICKS ST,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3002360129,140 HENRY ST,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3002360130,142 HENRY ST,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3002420011,107 MONTAGUE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002430016,143 MONTAGUE ST,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3002530077,226 HENRY ST,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3002660012,85 LIVINGSTON ST,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3002740040,98 STATE ST,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3002750001,200 CLINTON ST,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3002760007,189 TO 191 ATLANTIC AVE,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3003090013,96 BALTIC ST,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3003210025,475 HICKS ST,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3003320005,505 HENRY ST,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3003380011,222 SACKETT ST,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3003430021,180 UNION ST,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3003500015,198 PRESIDENT ST,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3003550009,154 CARROLL ST,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3003590016,150 SUMMIT ST,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3003660008,66 2ND PL,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3003710019,74 TO 76 3RD PL,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3003850007,151 SMITH ST,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3003890003,105 3RD AVE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004330053,567 UNION ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004340057,629 UNION ST,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3004480009,273 3RD AVE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004670005,437 COURT ST,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3004767501,499 TO 505 COURT ST,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3004780020,198 W 9TH ST,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3005970025,414 VAN BRUNT ST,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3006300015,140 17TH ST,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3006300045,159 18TH ST,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3006680012,124 29TH ST,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3006680016,132 29TH ST,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3007280056,347 44TH ST,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3007390007,4405 5TH AVE,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3007750013,514 48TH ST,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3007820014,320 49TH ST,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
